Acquisition_ID,Date_ID,Customer_ID,Campaign_ID,Channel_ID,Geography_ID,Acquisition_Cost,First_Order_Value,Customer_Lifetime_Value
2987,20250224,2987,17,4,22,409.72,8326.92,31796.45
2988,20251117,2988,14,1,10,1134.48,5104.32,23605.54
2989,20250416,2989,13,6,9,581.96,1224.51,4706.24
2990,20250408,2990,11,4,28,884.31,4248.33,8421.99
2991,20250823,2991,19,3,30,986.95,7254.38,28144.44
2992,20250802,2992,3,5,13,1286.79,6809.7,31561.2
2993,20250615,2993,1,5,2,436.31,3949.24,13550.54
2994,20250124,2994,17,6,18,735.65,4104.57,13617.57
2995,20251031,2995,6,3,8,1253.38,6399.9,30607.93
2996,20251012,2996,19,6,27,1481.13,737.12,1291.28
2997,20251025,2997,7,4,12,1152.06,5326.28,9492.49
2998,20250622,2998,17,3,8,112.28,4853.67,18839.9
2999,20251226,2999,15,2,28,831.44,1917.49,7258.15
3000,20250705,3000,5,2,2,452.28,9310.07,43580.5
3001,20250119,3001,3,3,26,1075.31,3069.64,6963.28
3002,20251201,3002,19,1,2,975.89,6842.69,11567.44
3003,20251024,3003,17,1,22,394.45,6897.88,32182.15
3004,20250111,3004,19,6,20,688.68,6878.7,29898.29
3005,20250402,3005,11,6,14,1220.29,8812.51,21946.63
3006,20250613,3006,8,2,17,1291.7,6665.33,22381.94
3007,20250419,3007,13,1,21,605.62,7840.74,34390.56
3008,20251028,3008,7,6,14,1166.63,6540.28,20695.61
3009,20250527,3009,20,4,6,1370.5,3937.62,9097.66
3010,20250206,3010,8,2,20,652.28,2016.27,5354.22
3011,20251112,3011,6,1,23,339.66,642.18,1021.56
3012,20251221,3012,12,2,11,904.85,5043.05,18868.91
3013,20250520,3013,1,4,16,577.2,2989.96,13682.93
3014,20250718,3014,7,4,20,1050.01,7329.45,22724.47
3015,20250824,3015,3,1,15,440.1,8142.64,18381.73
3016,20250617,3016,20,2,13,1289.96,598.4,1085.36
3017,20250427,3017,2,1,4,716.36,8606.12,26931.66
3018,20250819,3018,13,5,21,671.82,594.16,2817.31
3019,20250827,3019,16,3,13,383.51,3756.29,14728.53
3020,20250504,3020,12,6,9,353.75,9351.46,44741.62
3021,20250523,3021,11,6,4,1002.08,1333.18,5145.11
3022,20250512,3022,16,3,29,133.97,6406.21,17925.39
3023,20250520,3023,18,4,18,718.04,1211.79,2065.68
3024,20250816,3024,14,3,1,1003.87,5198.97,17519.84
3025,20250509,3025,14,6,29,380.23,8894.16,38070.94
3026,20250211,3026,14,3,24,345.61,8596.83,41743.0
3027,20251219,3027,17,3,18,607.19,3078.79,13594.29
3028,20251220,3028,8,4,25,1345.79,5689.43,15351.62
3029,20250219,3029,17,6,11,1280.96,9102.61,13907.92
3030,20251021,3030,12,3,28,471.0,8970.18,23100.0
3031,20251027,3031,9,1,19,150.99,9639.18,22974.57
3032,20250215,3032,5,5,16,1001.97,9743.5,16903.98
3033,20251024,3033,9,1,8,1190.75,6140.37,18128.88
3034,20251007,3034,17,6,30,189.05,9033.32,24742.61
3035,20251016,3035,20,5,24,1264.14,3404.41,14729.03
3036,20251018,3036,2,2,5,470.0,2746.96,10713.31
3037,20251007,3037,12,4,21,966.5,3526.58,9114.31
3038,20251109,3038,17,2,26,815.53,7207.73,15409.7
3039,20251229,3039,11,3,29,566.48,4539.52,21188.35
3040,20250813,3040,5,6,25,116.87,7283.62,17625.43
3041,20250810,3041,4,4,13,921.72,7149.04,30647.9
3042,20250330,3042,15,1,6,529.91,3916.13,18393.85
3043,20250223,3043,2,4,13,395.81,2891.68,8162.8
3044,20251123,3044,9,2,29,455.41,9506.13,36668.13
3045,20250206,3045,20,4,12,363.61,2760.75,4431.01
3046,20250916,3046,8,1,10,1043.67,5920.79,27591.23
3047,20250326,3047,19,5,20,1415.74,1222.07,2382.08
3048,20251210,3048,8,5,17,928.65,2587.68,4413.18
3049,20250811,3049,3,5,9,1269.83,7902.82,27437.21
3050,20250926,3050,20,6,26,1026.78,8613.07,29361.38
3051,20250416,3051,6,2,4,168.43,3598.63,6632.59
3052,20250701,3052,18,3,8,184.9,9022.5,35300.39
3053,20251024,3053,15,6,17,230.11,4023.99,6773.01
3054,20251204,3054,8,3,30,600.39,574.27,2834.85
3055,20250813,3055,9,2,21,761.28,5988.46,13363.44
3056,20250923,3056,13,5,28,1304.65,5444.85,10567.96
3057,20251117,3057,16,2,28,389.02,7906.48,32318.12
3058,20251011,3058,1,1,28,551.58,6836.44,17661.55
3059,20251027,3059,13,3,14,676.43,8515.4,29639.44
3060,20250517,3060,4,2,16,184.2,1326.94,6055.71
3061,20250815,3061,3,3,4,1147.64,753.87,2433.89
3062,20251222,3062,18,6,24,1292.96,1735.64,4901.01
3063,20250324,3063,1,3,4,1326.41,9520.52,44248.95
3064,20250129,3064,2,6,22,400.12,2213.49,4282.92
3065,20250502,3065,1,6,24,1342.19,2364.6,6058.81
3066,20250204,3066,3,6,8,900.47,4148.39,12399.47
3067,20250617,3067,2,3,5,545.45,2053.15,7244.24
3068,20250211,3068,2,2,22,1181.23,6632.63,10565.62
3069,20250109,3069,8,3,25,375.01,3170.89,12252.5
3070,20250628,3070,6,6,27,1383.92,4636.09,8736.04
3071,20250724,3071,2,4,18,1210.69,8570.34,27491.11
3072,20250404,3072,2,3,10,247.73,4471.01,11135.91
3073,20250624,3073,5,6,11,1194.29,2614.07,4106.5
3074,20250619,3074,8,3,28,917.02,3994.77,7368.71
3075,20250830,3075,1,6,8,1426.76,5241.36,16807.92
3076,20251221,3076,13,6,11,639.09,8146.71,33234.78
3077,20250427,3077,9,4,12,1147.96,5565.53,27079.99
3078,20251211,3078,3,1,3,1162.64,9466.86,14315.83
3079,20250627,3079,13,5,28,327.9,5016.19,11163.49
3080,20251029,3080,15,2,25,1458.71,6146.74,11035.69
3081,20250812,3081,7,6,9,297.76,9906.04,25567.04
3082,20250413,3082,11,6,7,686.48,6703.95,17243.78
3083,20250316,3083,18,3,28,1477.99,1984.29,8277.39
3084,20250930,3084,9,2,17,1493.4,7595.3,33208.61
3085,20250913,3085,17,1,30,745.46,7589.1,37917.5
3086,20251128,3086,14,6,6,1277.33,2985.64,12493.97
3087,20250915,3087,10,1,1,277.98,7075.8,13910.29
3088,20250228,3088,14,4,12,1214.6,4373.7,21296.95
3089,20250114,3089,14,5,26,469.99,4998.36,13788.16
3090,20250610,3090,19,1,2,1289.2,7630.73,30808.99
3091,20250513,3091,17,1,10,1058.9,5991.95,19956.67
3092,20250904,3092,13,3,19,1064.32,5497.69,22032.22
3093,20250905,3093,1,6,7,637.6,2437.97,6542.57
3094,20250831,3094,8,1,18,436.08,9423.66,45794.05
3095,20251105,3095,14,2,25,955.16,3639.85,10636.61
3096,20250828,3096,6,3,23,193.05,7075.37,16568.4
3097,20250730,3097,18,5,11,1298.84,4967.39,21373.56
3098,20250411,3098,19,2,28,139.09,6385.54,29315.79
3099,20251113,3099,8,3,26,253.31,3464.77,10360.8
3100,20250125,3100,6,6,8,377.96,7758.15,33899.86
3101,20250110,3101,20,4,2,191.49,6063.69,20670.27
3102,20250304,3102,1,3,22,929.89,7177.53,30641.14
3103,20250423,3103,8,3,2,1049.0,9789.32,42525.81
3104,20250217,3104,14,2,2,999.12,3977.9,16704.76
3105,20250418,3105,10,2,25,1388.83,2811.76,6212.5
3106,20250105,3106,2,1,5,1262.29,2102.68,6167.27
3107,20250307,3107,3,5,20,1226.01,5377.22,20920.75
3108,20250119,3108,8,2,19,1261.08,643.91,2206.52
3109,20251001,3109,13,1,11,1227.66,2670.22,7389.45
3110,20250703,3110,12,6,2,984.8,2864.08,7228.95
3111,20251125,3111,19,3,17,540.23,653.61,2692.92
3112,20250929,3112,7,2,10,639.38,2730.22,5040.8
3113,20251218,3113,12,6,30,279.26,9169.55,22945.0
3114,20250909,3114,7,2,7,134.09,757.0,3055.57
3115,20250530,3115,3,2,12,680.78,7022.41,16967.4
3116,20251008,3116,17,3,28,354.54,6398.32,29478.91
3117,20250203,3117,7,5,6,701.01,2654.88,9623.71
3118,20251111,3118,11,5,6,292.43,9387.19,39127.97
3119,20251216,3119,18,5,24,930.58,1118.04,3671.09
3120,20250227,3120,10,4,13,1169.23,895.91,1603.2
3121,20251203,3121,11,6,17,1361.73,7936.89,17673.12
3122,20250731,3122,14,5,15,1427.63,9722.2,34197.98
3123,20250518,3123,2,3,2,455.98,5150.21,17229.97
3124,20251209,3124,16,1,29,332.85,4755.56,17231.61
3125,20250825,3125,13,4,7,987.18,9340.79,17622.75
3126,20250327,3126,5,6,19,610.57,8455.99,16708.05
3127,20250715,3127,8,2,27,100.55,4188.93,15773.02
3128,20250219,3128,20,3,29,1474.79,6882.04,33054.98
3129,20250422,3129,12,1,1,1411.96,6576.16,19060.76
3130,20250103,3130,14,5,18,1122.29,6613.54,28240.1
3131,20250209,3131,19,3,16,467.09,3352.65,14342.61
3132,20250630,3132,2,1,29,339.65,5456.24,24610.47
3133,20250914,3133,10,2,25,268.19,3390.64,6181.93
3134,20250928,3134,11,3,11,344.67,852.07,1984.84
3135,20250501,3135,2,3,21,1004.92,7406.92,11706.5
3136,20250729,3136,17,5,10,1486.17,4985.32,14592.96
3137,20250107,3137,9,2,3,605.38,8910.97,30260.19
3138,20251203,3138,10,1,30,1113.19,7918.85,36468.1
3139,20250630,3139,20,5,14,966.69,4114.59,15834.14
3140,20250407,3140,6,2,29,787.14,2639.69,12757.12
3141,20250716,3141,7,4,18,416.63,3092.17,9267.13
3142,20250915,3142,13,1,9,289.67,8402.33,18343.01
3143,20250917,3143,12,3,6,122.62,6516.55,22222.51
3144,20250423,3144,4,4,13,1407.66,5629.28,16452.4
3145,20250710,3145,12,2,6,1107.39,3774.44,17579.33
3146,20250522,3146,11,5,26,723.22,2144.04,6039.16
3147,20250205,3147,9,4,26,117.32,2474.4,11292.45
3148,20250514,3148,8,4,26,494.61,8460.22,27038.26
3149,20251231,3149,13,4,27,565.59,9403.05,42728.85
3150,20251204,3150,6,5,1,409.27,7963.2,22194.11
3151,20250824,3151,4,2,9,880.33,7358.11,12287.92
3152,20250831,3152,16,6,5,1048.72,4813.38,23225.68
3153,20250715,3153,5,5,5,657.03,2525.18,7714.45
3154,20251124,3154,15,4,25,669.83,2634.1,8109.09
3155,20250310,3155,7,3,27,1298.74,8571.46,23084.31
3156,20251109,3156,6,4,24,1160.33,1071.2,4197.23
3157,20250323,3157,2,6,29,1150.93,8873.68,39142.62
3158,20250204,3158,8,6,14,822.4,2029.02,7166.16
3159,20250507,3159,1,3,22,1032.78,2624.15,8449.05
3160,20250226,3160,5,5,7,376.24,5488.17,9684.68
3161,20250324,3161,4,3,4,544.08,7197.29,33002.12
3162,20250323,3162,15,3,6,642.98,7354.16,19543.46
3163,20250928,3163,7,6,15,726.29,5352.62,22437.45
3164,20251010,3164,4,2,3,467.23,1125.23,4237.95
3165,20250401,3165,5,4,22,701.36,1899.19,9173.3
3166,20251104,3166,1,3,23,767.44,7035.59,25919.9
3167,20251026,3167,8,5,9,198.9,7105.46,31877.33
3168,20251102,3168,6,6,21,1344.38,8717.06,13845.09
3169,20251106,3169,17,3,26,742.12,2665.63,8648.3
3170,20251130,3170,9,1,16,187.54,1449.77,6529.27
3171,20250724,3171,9,3,29,683.51,5143.24,24399.13
3172,20250103,3172,10,5,28,524.82,5991.94,28190.03
3173,20250831,3173,19,1,23,548.19,5817.09,10260.31
3174,20250611,3174,4,5,10,925.98,1253.86,4150.1
3175,20250723,3175,19,2,26,896.62,7653.72,15367.52
3176,20250608,3176,5,2,6,1051.72,8409.68,15010.43
3177,20251229,3177,14,3,23,340.95,3802.38,7983.8
3178,20251123,3178,10,3,6,1471.82,618.95,1784.5
3179,20250313,3179,6,2,23,646.14,4140.97,16025.15
3180,20250608,3180,10,3,27,1343.66,1656.71,3343.84
3181,20250624,3181,15,1,14,1390.38,1599.05,4173.32
3182,20251029,3182,18,4,13,417.67,1359.4,5004.33
3183,20251223,3183,17,6,10,399.19,7566.2,23085.16
3184,20250225,3184,16,5,5,1486.62,6701.42,20987.81
3185,20250122,3185,9,1,7,955.82,6122.99,10298.92
3186,20250628,3186,3,4,22,944.3,4214.95,20932.26
3187,20251228,3187,12,6,18,481.81,6218.25,23049.42
3188,20250713,3188,18,4,17,1234.43,2824.24,4874.91
3189,20251103,3189,20,2,29,329.65,765.85,2150.99
3190,20250718,3190,16,2,13,414.16,4461.13,14695.45
3191,20250610,3191,14,6,11,742.87,7942.27,34869.83
3192,20251231,3192,3,2,18,1416.78,1767.04,4583.22
3193,20250711,3193,4,3,18,1156.38,7186.16,21745.8
3194,20251005,3194,14,1,28,473.85,8534.64,23545.45
3195,20251217,3195,7,2,14,1117.67,3573.91,5653.93
3196,20250401,3196,19,4,4,710.7,1492.24,3269.15
3197,20250522,3197,15,3,15,112.75,4784.15,21005.88
3198,20251124,3198,16,4,30,1417.18,4246.21,12905.49
3199,20250529,3199,6,3,21,365.35,1812.45,7926.8
3200,20251106,3200,15,1,21,1388.08,3044.76,6960.55
3201,20250830,3201,9,3,29,689.45,6516.12,14400.07
3202,20250301,3202,11,2,13,407.62,7389.19,24640.26
3203,20250514,3203,18,6,2,393.08,6552.88,17133.26
3204,20251108,3204,6,2,20,885.65,7915.32,39472.2
3205,20250624,3205,19,6,13,115.69,1098.8,5426.61
3206,20251014,3206,10,6,11,570.72,2532.26,9953.52
3207,20250522,3207,4,6,10,651.32,6809.08,25380.8
3208,20250807,3208,6,3,9,843.04,3779.87,10355.15
3209,20250601,3209,15,6,4,1323.8,611.62,1712.79
3210,20250224,3210,9,6,9,742.88,6541.0,21551.17
3211,20251215,3211,9,1,27,821.63,6099.89,30189.58
3212,20251226,3212,11,6,19,1074.06,7623.21,38062.75
3213,20250420,3213,10,6,25,1058.01,5358.06,20971.74
3214,20250519,3214,12,2,11,778.86,1996.66,5966.28
3215,20250424,3215,11,2,11,210.35,4859.91,19526.68
3216,20250524,3216,12,3,2,556.83,4167.04,8137.68
3217,20250113,3217,7,4,21,1211.06,8121.7,34571.7
3218,20250312,3218,11,5,18,650.15,5270.78,24888.93
3219,20250122,3219,18,6,27,955.19,6470.99,10637.79
3220,20250914,3220,2,4,9,489.7,6415.45,18137.89
3221,20251220,3221,8,3,6,991.26,4891.55,14643.6
3222,20251011,3222,1,5,15,703.58,7468.32,16952.53
3223,20251018,3223,15,3,27,192.01,1096.21,1697.94
3224,20250614,3224,10,4,26,891.06,4682.22,10873.64
3225,20250208,3225,11,2,13,1333.36,1482.28,2429.74
3226,20251015,3226,10,6,22,1062.88,1400.38,3429.95
3227,20251130,3227,4,1,12,488.33,3734.73,14118.4
3228,20251108,3228,7,5,3,399.9,6359.59,18713.84
3229,20250531,3229,11,3,7,1322.88,909.89,1739.9
3230,20250918,3230,4,6,25,1286.75,9047.0,37148.69
3231,20251018,3231,13,5,27,1012.98,6212.48,20697.68
3232,20251125,3232,2,1,19,1308.38,3045.16,8528.43
3233,20250224,3233,1,3,5,657.99,9571.33,34661.65
3234,20251227,3234,5,6,14,248.53,6737.94,31862.28
3235,20250419,3235,3,6,18,962.01,3619.41,16637.09
3236,20251108,3236,7,2,21,1355.84,4349.33,15911.87
3237,20250715,3237,10,1,8,251.01,4040.37,9913.7
3238,20250116,3238,13,4,30,1125.31,5623.51,22441.8
3239,20251012,3239,8,4,21,1414.58,3760.39,17011.28
3240,20250326,3240,14,3,24,214.86,9498.37,18835.73
3241,20251123,3241,12,6,13,333.63,4770.46,10724.11
3242,20250714,3242,15,2,12,633.03,1656.48,3614.07
3243,20250425,3243,10,3,29,739.28,2695.85,11242.69
3244,20251214,3244,1,2,26,155.76,6818.66,28206.73
3245,20250508,3245,5,5,4,1333.24,9297.89,42190.68
3246,20251209,3246,5,2,27,524.55,4553.37,22485.98
3247,20250322,3247,4,5,22,661.14,9598.77,21717.24
3248,20251004,3248,19,4,17,445.91,564.6,1522.99
3249,20250706,3249,2,1,10,569.42,6539.08,12107.52
3250,20250403,3250,11,4,21,955.29,2202.97,7428.25
3251,20250607,3251,20,2,9,896.41,7569.3,35783.41
3252,20250402,3252,8,5,24,659.53,2934.98,8322.43
3253,20250528,3253,19,3,18,789.11,3386.56,9373.2
3254,20250117,3254,2,5,21,108.79,9057.79,32233.46
3255,20250801,3255,6,6,19,1420.44,8589.49,25549.67
3256,20251124,3256,14,3,6,347.35,3849.49,11667.08
3257,20251101,3257,19,5,12,628.96,4358.9,21540.34
3258,20250905,3258,10,5,19,1272.16,1646.66,3448.36
3259,20250619,3259,14,6,8,195.34,1040.17,4014.19
3260,20251203,3260,1,4,2,709.77,9699.35,44418.58
3261,20251018,3261,3,3,8,782.53,8588.76,38508.78
3262,20250706,3262,15,6,9,1061.42,8570.78,38837.82
3263,20250622,3263,13,3,28,518.14,9810.44,28814.41
3264,20251221,3264,7,5,16,547.19,3688.24,16115.28
3265,20251217,3265,11,4,21,403.18,924.02,2144.44
3266,20251231,3266,6,6,12,855.72,5497.31,16520.31
3267,20250903,3267,8,3,7,455.95,885.28,1433.86
3268,20250630,3268,9,3,2,177.21,7827.37,38946.5
3269,20251218,3269,13,3,26,783.62,6596.62,32910.32
3270,20250516,3270,12,5,30,962.08,8918.05,30366.52
3271,20251216,3271,1,5,10,1330.52,4255.1,20772.28
3272,20251223,3272,13,1,3,1170.5,7647.62,18055.77
3273,20250120,3273,10,5,15,772.2,6979.37,30942.09
3274,20250919,3274,5,3,12,320.24,9247.73,35395.21
3275,20250407,3275,6,4,11,1095.2,2426.53,8053.13
3276,20250203,3276,18,4,6,1398.37,6834.55,11117.53
3277,20250709,3277,11,3,27,892.76,4701.8,15927.68
3278,20251109,3278,2,3,24,113.27,5416.78,8710.67
3279,20250723,3279,7,1,7,1386.04,7923.07,23189.69
3280,20250322,3280,16,3,25,1065.54,9008.34,20733.58
3281,20251021,3281,6,1,16,796.83,5789.09,19014.73
3282,20250817,3282,18,2,7,1310.08,1605.74,6143.64
3283,20250525,3283,15,2,25,407.65,2809.44,13758.17
3284,20250831,3284,20,4,19,474.6,6493.1,24934.62
3285,20250701,3285,14,4,28,1204.04,4148.1,9416.99
3286,20250202,3286,3,2,14,723.86,765.84,2016.38
3287,20250716,3287,7,5,18,1017.4,6271.6,24890.16
3288,20251215,3288,7,4,17,338.84,1687.84,3556.01
3289,20251112,3289,3,4,23,690.33,4196.56,16074.45
3290,20251019,3290,4,1,15,1347.31,1691.09,3975.92
3291,20250714,3291,17,3,2,982.15,3265.86,6405.61
3292,20250509,3292,1,1,2,1485.34,4744.74,13911.09
3293,20251112,3293,1,2,30,132.2,2349.31,3890.16
3294,20250330,3294,2,1,28,1066.05,4388.56,19775.6
3295,20250131,3295,10,5,9,978.35,8934.01,35451.26
3296,20250923,3296,4,1,1,1079.88,2918.83,9472.89
3297,20250820,3297,12,3,15,1107.27,4400.45,21564.27
3298,20250319,3298,17,3,5,1449.18,1665.48,4755.03
3299,20250403,3299,6,1,6,343.61,559.73,1609.28
3300,20251218,3300,18,2,8,897.67,8096.78,18283.41
3301,20250310,3301,5,1,24,1296.58,5479.66,13859.45
3302,20250525,3302,18,3,20,1155.43,2817.13,11094.5
3303,20250608,3303,12,2,13,505.72,3382.78,7396.92
3304,20250826,3304,16,1,30,1065.57,2792.65,5746.01
3305,20250728,3305,3,6,12,1346.96,4418.07,9855.67
3306,20250902,3306,18,3,20,1155.86,1768.66,7886.58
3307,20250803,3307,5,5,17,519.68,1783.1,5293.15
3308,20250401,3308,14,5,8,1454.54,2394.8,11896.96
3309,20250809,3309,3,3,6,511.46,9266.75,46159.38
3310,20250718,3310,11,6,20,1446.68,9150.18,41768.5
3311,20250301,3311,4,6,28,1089.73,7747.72,33740.12
3312,20250516,3312,3,4,26,1147.96,581.6,1084.28
3313,20250531,3313,20,2,18,371.89,5669.1,12576.42
3314,20250625,3314,10,2,26,999.65,1379.87,6404.78
3315,20250719,3315,9,2,25,1114.38,4680.45,10961.59
3316,20250312,3316,4,4,16,195.85,7915.27,15510.75
3317,20250903,3317,7,2,2,279.55,3613.06,8432.09
3318,20250703,3318,7,5,4,972.75,1566.98,5776.03
3319,20251124,3319,8,6,30,667.48,828.82,2213.72
3320,20250401,3320,19,5,5,749.31,9406.2,22843.23
3321,20250610,3321,9,4,15,1135.21,1574.32,3339.78
3322,20250712,3322,20,2,17,215.06,3327.44,10253.63
3323,20250425,3323,18,2,8,103.51,9087.67,26428.37
3324,20250210,3324,8,2,30,552.4,9356.55,14507.75
3325,20250712,3325,7,1,21,584.87,5305.51,8105.81
3326,20250601,3326,18,6,9,877.37,6797.88,19840.94
3327,20250104,3327,3,3,8,1244.57,8314.79,27605.49
3328,20250315,3328,2,2,4,1179.23,9393.6,19054.42
3329,20250607,3329,3,3,11,1478.13,7236.45,25580.34
3330,20250905,3330,16,6,16,1262.7,2558.46,10477.06
3331,20251019,3331,18,3,5,256.97,5632.53,19177.48
3332,20250311,3332,5,6,14,517.6,8618.89,33127.67
3333,20250405,3333,5,2,15,1192.9,8253.79,12688.89
3334,20250413,3334,4,4,27,629.46,4415.81,14511.88
3335,20250119,3335,9,2,28,1270.39,5828.58,17538.59
3336,20250611,3336,16,1,3,1301.79,3688.31,16166.45
3337,20250112,3337,13,1,2,1415.05,3139.71,10460.14
3338,20250614,3338,6,2,24,435.87,8351.19,32667.55
3339,20251124,3339,12,3,7,331.27,1330.46,6356.81
3340,20250923,3340,12,5,30,344.59,7604.18,31862.71
3341,20250523,3341,4,2,7,1021.88,1974.77,4511.65
3342,20250318,3342,6,2,8,113.93,7599.69,36957.4
3343,20250830,3343,1,3,2,514.89,5595.57,25604.14
3344,20251207,3344,14,2,26,469.26,5890.3,14790.7
3345,20250905,3345,20,6,21,632.76,8955.49,14923.41
3346,20250827,3346,18,1,27,114.96,4641.21,11512.2
3347,20251210,3347,19,3,3,156.17,8123.48,14110.07
3348,20250804,3348,7,1,20,146.85,4099.78,16611.43
3349,20251005,3349,11,6,30,171.64,7901.39,14183.87
3350,20251219,3350,20,2,25,1276.51,9203.46,14142.12
3351,20250907,3351,15,4,15,1258.7,6635.41,25522.35
3352,20251216,3352,3,3,8,992.6,5706.05,26726.63
3353,20250511,3353,2,6,20,127.79,6674.77,17645.72
3354,20250630,3354,20,2,17,891.0,7178.96,31172.77
3355,20250428,3355,7,6,8,540.27,2205.85,9471.05
3356,20251002,3356,11,6,26,905.44,1486.82,3435.31
3357,20251221,3357,11,5,3,188.83,1451.32,2580.88
3358,20251214,3358,13,5,2,1416.0,2297.15,4225.23
3359,20250103,3359,12,2,18,130.09,5321.74,13214.2
3360,20251005,3360,9,5,9,975.84,5763.89,23390.15
3361,20250617,3361,6,3,23,371.49,621.94,2320.37
3362,20250707,3362,14,6,21,733.58,1041.2,2352.94
3363,20251028,3363,9,6,17,563.59,2567.5,10044.8
3364,20250513,3364,5,4,16,222.68,2958.71,5843.53
3365,20250828,3365,7,1,22,663.97,8885.72,26740.28
3366,20250818,3366,1,1,24,1462.94,5081.69,15579.45
3367,20250911,3367,18,5,11,165.74,900.85,3896.85
3368,20250308,3368,13,6,18,218.08,3476.27,5961.94
3369,20250708,3369,6,3,4,1399.88,7388.15,13712.96
3370,20250129,3370,1,3,28,239.03,7095.47,35302.64
3371,20250130,3371,11,4,8,876.52,9572.59,41074.66
3372,20250218,3372,3,4,12,959.26,7674.05,37947.94
3373,20250329,3373,8,5,24,103.22,1211.1,5660.84
3374,20250528,3374,15,1,27,126.32,2647.36,10438.3
3375,20250604,3375,2,3,3,1121.68,1860.07,8062.17
3376,20251031,3376,4,4,28,462.38,4002.44,7058.35
3377,20251202,3377,8,4,5,1274.22,6745.74,16092.44
3378,20250311,3378,4,2,23,235.02,9388.28,44618.91
3379,20250518,3379,11,6,26,804.91,1725.0,8292.8
3380,20251216,3380,14,4,15,982.54,1477.85,4082.95
3381,20250706,3381,4,2,15,1188.5,5644.18,27745.99
3382,20250325,3382,19,1,28,138.42,3728.71,15610.4
3383,20250131,3383,8,6,8,1021.47,3459.75,9246.22
3384,20251129,3384,5,1,27,541.74,8434.87,27958.8
3385,20250530,3385,9,4,7,849.37,2123.65,7372.87
3386,20250217,3386,11,6,24,1274.77,797.13,1325.73
3387,20250507,3387,2,4,13,1484.42,4747.98,22445.62
3388,20250323,3388,9,6,15,1264.54,9567.89,42544.27
3389,20250603,3389,9,5,14,1445.33,4327.03,17619.84
3390,20251205,3390,11,3,8,894.71,3311.49,13972.48
3391,20250131,3391,7,1,7,509.23,5832.61,16541.15
3392,20251208,3392,16,4,3,551.52,3654.09,5823.58
3393,20250901,3393,11,4,24,518.12,1610.67,6348.61
3394,20250304,3394,7,2,1,858.69,1990.82,4105.22
3395,20250527,3395,20,5,8,599.25,1419.55,3130.27
3396,20250127,3396,11,5,16,1099.4,8356.75,30248.23
3397,20251009,3397,17,3,27,312.61,3106.36,5854.47
3398,20250822,3398,2,4,11,940.74,6037.67,21170.97
3399,20250528,3399,16,3,16,358.6,5983.44,28240.15
3400,20251020,3400,18,6,29,1203.22,9952.53,39165.69
3401,20250723,3401,20,2,27,773.8,2704.67,8700.89
3402,20251101,3402,20,6,27,1351.09,8520.64,38679.97
3403,20251218,3403,9,3,16,381.85,9360.67,42934.77
3404,20250719,3404,8,5,30,1016.42,2513.08,4391.24
3405,20250517,3405,7,6,1,714.07,9505.96,32049.92
3406,20250116,3406,18,5,12,329.43,9051.26,30913.46
3407,20250506,3407,1,1,1,739.38,3098.08,6762.29
3408,20250504,3408,18,6,30,1155.27,9947.58,46713.74
3409,20250823,3409,19,5,14,632.61,6258.75,9584.45
3410,20250727,3410,10,3,7,957.34,5789.02,17231.71
3411,20250925,3411,19,4,11,1248.3,2352.89,10138.6
3412,20250210,3412,13,6,16,913.87,8763.38,31834.94
3413,20251128,3413,9,2,9,157.25,9387.27,23043.05
3414,20250624,3414,7,4,22,910.16,8518.4,15872.69
3415,20250723,3415,9,4,8,1106.27,5494.51,12760.21
3416,20251016,3416,12,1,12,708.01,6994.45,23410.0
3417,20250328,3417,1,1,27,696.99,4420.8,19728.02
3418,20251101,3418,4,2,19,914.11,5839.8,19261.95
3419,20250901,3419,4,4,21,454.25,1063.67,2008.75
3420,20250622,3420,6,2,16,1412.85,1809.65,6895.28
3421,20250129,3421,9,4,13,753.72,2528.41,4899.72
3422,20250915,3422,14,3,9,111.43,6103.7,11840.62
3423,20251205,3423,20,2,8,346.13,4040.37,8100.11
3424,20250628,3424,16,3,17,765.57,9798.79,18747.83
3425,20250323,3425,11,3,11,521.87,8613.7,15621.22
3426,20250509,3426,18,1,26,1442.57,1022.59,3942.07
3427,20250302,3427,2,2,12,1336.71,4657.2,19846.97
3428,20250301,3428,18,5,27,622.03,7228.06,33201.14
3429,20250613,3429,1,6,26,1227.81,4238.09,15294.88
