Campaign_Performance_ID,Date_ID,Campaign_ID,Channel_ID,Geography_ID,Impressions,Clicks,Leads,Conversions,Spend,Revenue
3769,20251005,15,5,2,122223,5071,370,108,40777.92,504721.83
3770,20251209,5,5,8,207290,9854,1458,221,54461.96,249686.25
3771,20251005,12,6,9,187012,6278,1710,144,25574.09,589220.72
3772,20250407,4,6,21,9374,325,46,9,1684.09,43776.36
3773,20250222,16,5,15,197824,7942,616,102,43287.19,361238.85
3774,20251018,15,6,28,140723,6641,982,210,27804.42,519143.9
3775,20250202,20,4,29,174043,6649,1941,179,58038.89,730671.5
3776,20250706,5,1,21,172833,5490,440,28,44316.84,119174.76
3777,20250927,7,5,9,55342,2989,227,48,6149.68,226106.53
3778,20250810,1,5,29,191145,3647,735,185,31857.11,658715.77
3779,20250218,6,6,19,238567,17993,1121,173,79328.75,191654.53
3780,20250205,8,1,23,112781,3906,482,104,26722.1,335034.53
3781,20250906,4,1,21,34564,903,45,12,2957.92,22190.81
3782,20250907,13,4,6,241785,15301,4235,362,92585.8,1263731.75
3783,20250829,12,2,24,115316,5541,1249,186,11803.93,245313.41
3784,20250205,8,4,27,164756,2318,409,108,62476.09,410940.24
3785,20251226,20,6,13,158154,8445,797,203,30138.62,513462.89
3786,20251014,12,4,28,140137,9938,1034,81,22644.33,264360.65
3787,20250606,14,4,11,52525,1360,282,39,11645.19,46351.42
3788,20250110,3,4,27,123230,5383,866,236,11374.73,236784.75
3789,20250209,14,3,5,25648,260,40,6,4190.61,25269.59
3790,20250121,15,1,18,185734,2015,466,27,28670.95,62522.79
3791,20250813,3,4,5,106207,4248,519,120,17383.75,211305.21
3792,20251101,3,1,26,44864,796,146,24,8140.8,68721.82
3793,20250206,8,6,30,78239,5764,733,169,26221.79,376605.23
3794,20250728,12,1,4,46384,614,79,11,15527.85,38633.8
3795,20250816,18,4,23,168067,8704,483,96,59850.88,326501.14
3796,20250510,6,3,18,110983,1858,308,42,22425.27,150396.65
3797,20250724,14,2,26,126111,4983,1003,232,25346.45,1069603.37
3798,20251020,13,2,17,231534,10115,1706,381,77928.24,1257951.88
3799,20250517,6,6,4,205626,2335,397,92,42666.03,396218.47
3800,20250629,14,3,3,150065,10898,2491,331,31673.42,993251.17
3801,20250729,14,3,20,35553,951,110,28,10674.94,36229.79
3802,20251001,16,6,9,141307,10643,1717,332,36783.75,1290448.97
3803,20250503,12,1,6,117503,8614,1486,361,12466.26,492688.43
3804,20251114,19,1,4,39062,1672,115,23,4986.04,27021.87
3805,20250404,2,3,30,237925,8542,1435,392,39627.7,1394386.09
3806,20250215,18,4,4,97384,5594,1503,364,35088.89,579607.59
3807,20250410,9,3,11,190664,13739,1157,276,51669.74,576273.67
3808,20251216,16,3,4,107166,7785,1624,417,33920.49,1590341.17
3809,20250413,4,3,1,188368,2997,234,65,65054.21,100192.08
3810,20250723,8,5,13,194303,3988,806,221,56205.11,858115.72
3811,20250528,10,3,3,165599,3785,286,31,42139.0,140614.06
3812,20251108,6,1,25,210380,14709,3761,379,27002.24,927539.63
3813,20250406,11,3,2,178883,4018,640,39,67567.38,126468.77
3814,20251226,2,3,26,224784,8138,1028,155,70394.07,408992.21
3815,20251005,1,5,14,45238,3137,298,28,9146.79,67830.52
3816,20251031,18,1,25,241525,12193,3241,433,57386.97,2034595.03
3817,20250714,14,6,4,154501,10194,2728,332,43259.37,1058054.22
3818,20250130,16,1,19,5983,437,98,25,2349.26,34515.6
3819,20250909,12,6,2,22084,653,45,5,2563.44,17665.51
3820,20250301,17,1,13,244452,13003,915,61,92973.52,96622.72
3821,20250815,1,1,14,37879,1943,521,51,12562.08,54036.46
3822,20251108,2,4,9,195519,4191,828,171,48248.52,378965.11
3823,20250514,16,4,19,209179,7105,755,162,44563.97,200951.21
3824,20250201,11,4,20,149919,4435,316,37,20637.94,147738.4
3825,20250913,8,2,19,125731,2979,790,52,39288.87,177741.59
3826,20250608,13,5,25,207893,4057,1052,58,27667.19,211343.84
3827,20250410,8,5,30,87745,3398,820,57,35073.57,162872.67
3828,20250517,1,6,6,204510,6189,828,173,33005.33,364515.42
3829,20251109,7,6,3,118650,2045,364,30,45279.26,46440.33
3830,20250426,20,4,12,72857,2349,128,25,11456.55,84502.04
3831,20250518,8,4,10,223248,11849,3105,683,82807.79,986821.86
3832,20250908,14,2,28,25482,681,181,48,7350.04,168597.06
3833,20250311,19,3,11,164051,9593,2747,745,24496.88,3222225.14
3834,20251224,3,4,6,139145,8602,817,153,11571.29,143025.65
3835,20250816,4,4,22,93499,5608,414,103,14289.64,107802.75
3836,20250112,20,1,15,125792,4591,430,80,40047.72,137448.92
3837,20250315,17,3,5,243188,6346,635,143,24952.21,423054.38
3838,20250111,13,4,14,192420,13418,3696,429,61467.92,1198629.49
3839,20250116,7,5,6,59003,2844,158,36,6085.92,143375.34
3840,20250309,2,3,20,104151,3385,195,45,22375.79,78303.6
3841,20251227,3,5,13,100306,4375,1276,362,27056.82,1284223.22
3842,20250615,8,5,15,198061,10310,2141,114,67895.42,558723.13
3843,20250910,4,3,5,164504,11642,635,114,40104.95,294346.26
3844,20250813,13,4,6,78274,1233,238,31,26429.57,100906.39
3845,20250819,3,1,18,23976,1616,187,11,6952.9,43692.02
3846,20251218,12,1,23,82378,5490,1506,332,9632.24,1278434.52
3847,20250709,6,5,24,180923,14070,3703,990,69932.88,2444882.82
3848,20250226,3,5,6,130384,7518,1273,114,42466.78,143210.16
3849,20250811,16,4,20,21228,478,128,32,8083.58,59982.14
3850,20250724,11,1,30,16323,1268,228,38,3728.99,104654.56
3851,20250826,5,2,26,215434,10326,1209,151,73294.52,323662.0
3852,20250919,18,1,5,214127,8861,2633,501,40998.55,653485.37
3853,20250929,19,2,24,35352,1736,213,47,11618.86,154009.27
3854,20250107,5,3,25,176620,6760,1439,337,45296.85,393319.42
3855,20250721,4,3,14,108873,1987,295,16,18887.52,15630.53
3856,20250318,9,5,30,190256,6734,366,85,76045.81,344826.98
3857,20251105,18,2,8,11496,203,47,7,940.16,13774.51
3858,20250430,12,3,4,90642,1068,254,68,27201.31,94101.01
3859,20250520,1,2,21,159554,4522,469,132,49414.92,368201.07
3860,20250403,12,4,24,12295,598,167,9,4620.65,11083.09
3861,20250812,18,5,19,191988,14241,2832,416,31537.97,1721978.47
3862,20251102,1,2,15,12318,315,71,5,1790.37,20559.48
3863,20250910,2,2,3,18186,798,91,13,3360.65,59148.67
3864,20250909,10,6,14,80623,6153,508,99,24552.75,468039.45
3865,20251220,13,2,24,49848,673,97,16,15998.19,77933.53
3866,20250616,18,1,20,189806,1981,533,118,65704.04,427400.49
3867,20250525,19,5,30,129567,6388,1400,90,24250.92,95816.42
3868,20250615,16,3,24,31748,1380,159,29,2899.4,38775.7
3869,20251028,12,6,8,225524,6250,1693,290,35503.38,869328.16
3870,20251122,10,6,28,10620,593,155,35,1485.85,170926.55
3871,20250410,18,1,10,99989,5136,514,32,25339.86,150087.25
3872,20251220,15,3,30,76318,4832,520,138,19830.19,181108.17
3873,20250717,6,4,10,82792,3301,414,55,30328.45,229657.46
3874,20251002,12,4,25,226730,13039,1409,110,86603.79,130099.52
3875,20250406,7,3,3,27650,351,71,10,3892.94,9629.56
3876,20250116,9,2,17,149021,1498,326,42,45652.75,122842.88
3877,20250301,10,6,28,15258,626,79,4,1566.23,6885.04
3878,20250508,6,3,14,160647,3864,595,158,52463.94,147634.27
3879,20250623,13,6,14,128246,9052,2667,399,36678.11,1877560.47
3880,20250821,19,6,24,147089,7251,833,186,26917.99,474818.71
3881,20251115,8,1,2,247810,8891,2466,734,20341.26,2742872.37
3882,20251209,7,5,2,120994,2624,552,71,23199.28,84332.81
3883,20250411,1,4,9,71379,3540,797,228,14989.74,751237.86
3884,20251209,13,3,19,156307,10445,966,231,53392.95,588237.77
3885,20250630,15,3,12,223506,9249,2353,130,42471.5,316644.2
3886,20251007,13,1,4,237549,13434,876,85,77903.98,321541.09
3887,20250625,15,1,10,96795,3302,964,196,16272.44,268284.54
3888,20250615,7,1,15,46745,1703,356,41,6273.09,177954.72
3889,20251202,10,4,18,198508,9531,1212,340,37002.4,502336.7
3890,20250119,5,6,29,186906,12336,1390,279,28887.95,256214.9
3891,20250118,9,1,6,239549,13209,1800,190,20040.96,157245.66
3892,20250425,12,1,21,51562,1486,97,16,19807.54,72202.64
3893,20251201,7,1,6,196354,13309,1306,360,74463.82,1071363.76
3894,20250814,10,2,27,32063,1730,255,71,11018.49,181501.75
3895,20250314,4,2,20,146928,10304,773,169,19095.61,751635.79
3896,20250614,19,3,7,163112,12159,2690,582,26577.04,1849555.67
3897,20251110,7,5,20,182296,11563,1292,135,63436.36,112562.27
3898,20250818,20,4,6,88296,6040,1606,168,14753.52,233750.75
3899,20251109,20,1,17,64741,758,38,10,15384.18,43284.82
3900,20250822,4,2,1,230974,16835,4888,504,88095.24,638365.03
3901,20250731,11,3,2,37491,814,83,13,5380.7,32234.37
3902,20250110,12,1,8,227534,3988,691,202,38572.96,574320.64
3903,20250801,19,2,4,14138,597,78,16,4791.81,39387.92
3904,20251113,3,3,24,86582,1250,160,39,30250.02,67314.68
3905,20250606,15,1,30,111767,3284,194,57,38150.79,139323.06
3906,20250907,20,4,6,28401,523,114,31,6001.27,132607.9
3907,20250904,8,5,9,186199,6645,1516,100,43808.81,299668.87
3908,20251126,5,2,6,128007,2802,489,136,44015.94,387977.49
3909,20250309,1,4,26,41333,3237,634,76,9672.23,216969.69
3910,20250224,16,6,2,176617,5588,1602,387,69703.97,573382.41
3911,20251013,3,6,9,182381,13577,3366,847,70674.32,1635706.52
3912,20250401,10,3,26,229292,14093,2982,656,66747.55,2335216.18
3913,20250601,8,4,11,173073,2246,651,159,14739.18,791027.31
3914,20250722,11,1,30,135115,7160,1742,461,21770.15,1811589.25
3915,20250416,14,6,9,149783,3299,402,96,15215.86,424378.54
3916,20250316,11,5,11,169086,11292,3332,232,45424.84,246005.82
3917,20251023,14,5,13,91226,4225,978,98,14486.75,350850.2
3918,20250202,13,3,19,106290,6686,1846,479,38500.83,956988.97
3919,20250816,12,4,30,135020,4825,1221,95,32701.62,115004.53
3920,20251005,10,3,19,131501,3540,1054,269,34697.64,681450.48
3921,20250922,17,2,18,50143,548,57,14,6638.14,52325.75
3922,20250407,6,2,24,242159,3095,626,36,96533.93,142739.39
3923,20250220,11,5,25,35836,1302,292,28,2955.71,102103.15
3924,20250428,11,4,21,195979,2486,389,45,75012.21,42738.22
3925,20250319,4,3,13,124071,8146,1654,311,18798.45,462925.02
3926,20251007,13,2,28,64511,3158,770,229,12108.83,691035.61
3927,20250514,9,1,8,7778,460,117,16,1543.91,40340.92
3928,20251006,19,1,30,86108,6402,1021,82,8647.21,175496.63
3929,20250410,18,4,19,41965,2932,151,43,7880.24,128400.02
3930,20251102,15,4,16,212832,15496,2097,163,18988.98,505474.2
3931,20251229,10,6,23,46211,2235,665,188,12562.39,880938.9
3932,20250421,11,5,25,30736,1085,322,92,7036.31,232544.47
3933,20251124,17,4,24,229123,2317,352,58,78222.16,119062.64
3934,20251115,20,5,15,207050,7716,494,127,51475.39,506579.28
3935,20250225,16,1,24,162035,5027,729,129,17648.64,189581.74
3936,20251109,14,6,7,74184,770,77,17,13125.02,52043.65
3937,20250301,2,6,10,27634,860,249,27,8491.95,65572.65
3938,20250502,2,4,6,138949,8881,2246,602,45810.76,2711019.01
3939,20250827,16,4,26,163471,11706,2324,354,60957.86,869950.21
3940,20251206,10,5,29,216759,15239,2800,252,76326.33,1035897.36
3941,20251211,20,4,12,205836,2765,828,101,79854.52,100654.63
3942,20250721,1,5,27,79769,5212,659,119,19188.25,429474.37
3943,20250302,4,3,26,203196,16246,1905,213,51366.42,735590.61
3944,20250123,20,3,21,128437,7286,403,45,44765.53,125232.2
3945,20250422,4,6,15,28911,573,147,28,7175.85,93955.65
3946,20250822,18,2,5,135774,7474,1160,325,22222.54,510187.97
3947,20250821,6,3,3,230292,16836,1233,122,72835.61,317408.85
3948,20250627,13,2,11,74092,4381,695,137,22422.42,430364.33
3949,20250102,16,2,17,195875,12905,1547,283,18569.4,767300.47
3950,20250725,7,6,13,124922,6202,1184,156,16054.76,243209.35
3951,20251129,1,3,2,6673,351,65,11,1304.62,45071.75
3952,20250120,10,1,25,63915,2106,126,23,12976.52,61272.55
3953,20250702,7,4,27,149533,6466,1036,250,23475.46,533906.95
3954,20250210,1,5,13,219761,8877,1777,356,29975.4,945564.11
3955,20250609,2,6,1,103663,3194,751,147,36283.05,626817.4
3956,20250629,12,5,5,69370,925,264,55,26141.26,202630.15
3957,20251105,15,6,12,233407,17311,1882,136,92938.45,564780.02
3958,20250309,7,5,7,131506,7688,408,99,42429.08,82997.36
3959,20250203,18,4,21,248643,5248,949,266,73451.49,854270.59
3960,20250815,15,6,20,107902,3686,239,24,9068.05,84732.79
3961,20250119,10,3,13,125979,5357,1077,285,10835.97,530881.12
3962,20250220,5,4,21,235042,8725,1837,258,44937.27,914727.81
3963,20250520,7,6,24,194469,11578,2032,277,51328.58,1179613.1
3964,20250701,1,1,22,24087,1098,97,9,5523.85,40486.42
3965,20250829,2,4,23,18964,868,104,8,2022.47,15786.67
3966,20251225,10,2,26,145424,5510,937,60,33739.16,211008.78
3967,20250331,10,5,12,43028,550,51,9,12732.45,29247.86
3968,20251114,12,5,15,178608,2917,538,99,18128.6,204648.93
3969,20250405,8,5,21,81926,3097,913,269,12298.24,1078914.27
3970,20250313,2,6,20,218635,15077,2999,768,53463.57,3331340.0
3971,20251007,6,3,14,187187,10637,2902,146,16214.09,355882.16
3972,20250105,9,2,2,41990,2224,541,86,7804.76,383121.77
3973,20250528,14,4,16,160701,10783,1140,265,23272.39,915596.69
3974,20250826,18,4,23,136779,6681,899,133,39792.55,474038.97
3975,20250110,1,3,15,204448,2729,627,38,68441.02,187572.88
3976,20250501,15,4,5,157048,10024,2414,308,43581.91,1126616.31
3977,20250104,15,1,25,50395,1887,370,54,16180.1,168204.6
3978,20250913,5,1,11,115868,2405,670,124,21482.18,203219.03
3979,20250514,9,5,8,129936,1764,397,67,32515.35,132774.2
3980,20250514,14,4,3,216023,13447,1411,289,67152.7,396732.02
3981,20250309,11,3,5,98658,2014,442,110,15624.44,491227.86
3982,20250602,6,6,26,40813,2858,503,61,13723.73,109501.8
3983,20250426,3,5,7,131799,6346,727,141,21699.1,241555.19
3984,20250522,6,2,28,212937,16390,1790,330,40851.31,890083.76
3985,20250131,2,1,1,106873,4961,1207,260,26890.66,980426.53
3986,20250109,8,1,13,49014,757,77,9,18005.59,30619.27
3987,20251025,6,3,16,194274,14689,1225,309,60634.16,321499.58
3988,20251222,14,4,3,188850,6228,414,114,47481.98,137121.87
3989,20250709,17,5,20,147584,7210,1939,283,55682.65,1038011.45
3990,20251108,9,2,18,55382,1849,96,19,13399.0,24856.32
3991,20250714,1,6,5,48826,1078,225,33,9854.34,125138.13
3992,20250316,20,3,6,173259,5006,567,119,31277.77,189058.39
3993,20250613,8,6,23,58908,1389,129,36,9095.26,84293.35
3994,20250816,15,6,29,153456,7962,683,154,18018.41,401246.22
3995,20251027,11,4,17,129320,6245,609,118,45614.97,109599.15
3996,20250504,6,1,8,120645,9080,1901,486,26186.39,464359.78
3997,20250709,14,3,11,125358,9350,2362,140,11658.81,180001.11
3998,20251130,18,6,20,197073,11063,2778,651,37248.47,684002.01
3999,20250210,14,3,26,52948,2114,497,67,5984.71,109364.61
4000,20251121,8,4,27,66160,3321,806,110,13640.36,130705.29
4001,20250708,16,5,17,194080,2108,600,140,49779.83,428095.09
4002,20250530,10,1,16,191121,5811,640,34,19195.65,143594.04
4003,20250820,14,1,16,26965,898,176,51,4863.31,199329.27
4004,20250504,6,5,21,42800,2401,509,121,5321.83,269242.24
4005,20250713,15,4,28,194839,5148,1392,241,70724.68,606834.69
4006,20250623,12,3,28,248242,12589,2587,598,54111.16,1097527.21
4007,20250914,20,2,20,87297,2027,576,62,27709.0,138470.52
4008,20250415,3,5,8,190739,8596,1704,403,67012.04,1878636.52
4009,20250414,8,3,18,220551,3293,527,66,80239.19,301794.53
4010,20250528,14,3,23,120638,7142,1722,429,41934.62,916721.75
4011,20250726,15,1,4,197980,14597,3235,497,41817.82,695451.77
4012,20250118,20,3,30,154730,11027,1711,183,30270.43,272905.95
4013,20250313,11,2,17,92189,3410,469,83,32414.93,277137.47
4014,20250416,14,5,27,221427,12731,1550,274,50694.23,463347.64
4015,20250316,10,2,20,40667,3176,282,51,12656.56,72679.65
4016,20250707,6,5,26,122750,8009,1863,495,20079.8,680111.74
4017,20250215,10,5,23,129926,4973,532,113,41750.1,519243.85
4018,20250107,11,1,23,70098,3520,826,237,13949.49,683648.39
4019,20251022,13,5,27,67726,1095,320,84,21359.23,394838.63
4020,20250804,4,1,28,175649,9379,566,150,68467.2,454729.64
4021,20251025,3,6,13,98940,2640,517,97,33006.54,360879.33
4022,20250922,11,5,3,155267,12317,3595,254,34817.57,483146.94
4023,20251023,14,2,30,142505,2607,343,31,22727.25,143646.39
4024,20250509,14,1,10,43307,2963,154,18,7855.47,83491.46
4025,20250710,13,4,30,123243,9396,1221,88,34258.7,179314.42
4026,20250310,12,1,26,14740,152,38,10,2483.8,34525.18
4027,20250311,13,2,26,153628,3621,372,83,38894.29,175268.87
4028,20250702,2,2,19,197197,10876,3005,351,60673.74,677831.59
4029,20250329,15,2,20,213009,4935,712,53,55629.26,260622.57
4030,20250705,13,2,3,47587,3469,292,23,8678.57,34327.45
4031,20251010,12,3,13,13392,721,77,8,2082.91,20054.78
4032,20250402,3,1,29,218182,9354,2693,804,46336.89,2237852.25
4033,20250408,9,1,29,83174,1326,169,35,13486.76,165580.9
4034,20250427,3,2,24,44575,2550,636,134,6370.73,218173.18
4035,20250111,17,1,24,110078,4911,526,109,29482.63,96743.06
4036,20251229,9,5,10,186200,2988,321,55,26270.63,152671.9
4037,20250715,6,2,25,228044,17093,3632,684,37521.08,2940223.89
4038,20250105,7,4,19,197026,2966,309,26,31698.88,119900.15
4039,20250323,2,1,26,119816,1697,233,50,24699.15,186932.82
4040,20250928,20,4,26,88176,3065,349,45,32548.49,206722.89
4041,20251022,17,5,2,137235,5219,1049,186,17684.76,201238.75
4042,20251002,8,1,23,146708,11399,1482,270,18552.99,428098.15
4043,20251208,4,1,10,235736,11486,3018,550,87614.87,1192676.86
4044,20250128,18,5,6,91710,2065,151,26,25378.24,37290.33
4045,20250827,7,4,5,82295,4336,1267,124,30694.66,600099.76
4046,20250211,19,6,21,228577,4920,1395,401,61265.59,1988186.78
4047,20250416,18,4,15,7985,599,167,21,919.02,22558.15
4048,20251003,10,5,16,128550,2366,475,39,47778.6,192507.6
4049,20250925,5,5,12,127044,2540,274,74,43799.87,283775.65
4050,20250413,1,4,30,97567,3124,724,149,10938.62,600342.97
4051,20250524,3,5,25,90444,1458,90,11,18572.26,54957.79
4052,20250301,4,6,17,137687,8734,1483,401,45071.17,739890.0
4053,20250413,1,6,10,195652,13627,2194,172,35157.39,393523.32
4054,20250309,2,3,30,182335,5122,733,90,25343.75,248841.35
4055,20250211,7,5,14,237786,6340,660,146,53578.48,281913.32
4056,20250722,16,4,27,132737,2141,570,51,16392.2,180116.1
4057,20250119,3,1,18,237013,5128,972,207,66434.77,1025290.97
4058,20250324,8,4,7,243545,18603,2303,150,45923.72,402705.26
4059,20250110,5,5,6,109739,3422,929,179,13098.45,765334.85
4060,20250820,5,2,15,86368,4677,1013,262,14537.04,1006308.61
4061,20251007,4,2,12,237033,5232,612,126,72064.09,266143.28
4062,20250103,10,5,22,221881,7612,415,54,38025.3,261411.73
4063,20250509,15,3,8,242694,12813,1041,292,24005.3,1281256.9
4064,20250217,16,1,17,7117,488,57,5,1773.36,17740.09
4065,20250106,18,2,23,83502,5334,745,150,7162.43,451417.6
4066,20250209,14,2,17,48320,1202,201,17,10253.83,24576.36
4067,20251117,7,3,27,233458,17147,1913,128,59797.93,242927.06
4068,20250831,5,2,2,34344,971,209,29,12192.79,42640.32
4069,20251213,8,2,24,127475,5441,1131,153,33350.42,319185.49
4070,20250321,6,5,22,20203,902,265,64,6268.86,301636.02
4071,20250122,19,3,16,217990,6654,1908,154,29078.88,323171.2
4072,20251108,9,4,16,15047,1151,301,42,2617.44,52115.45
4073,20250906,9,2,29,178254,6766,1749,293,26614.39,907658.75
4074,20250410,19,1,1,182759,9822,2276,370,34287.67,630829.08
4075,20250807,5,5,20,55057,605,47,10,5317.43,23613.14
4076,20251121,6,4,9,225878,12855,3560,624,39038.03,2923959.81
4077,20250920,19,3,9,99132,4794,848,223,11159.61,312250.31
4078,20250705,18,3,28,28330,1986,527,71,7694.62,233135.23
4079,20250307,1,1,15,247256,10220,2650,528,83021.21,1344278.15
4080,20250724,16,3,14,206577,9630,1381,374,25869.39,1156369.01
4081,20250620,2,1,11,32277,816,71,11,5033.25,15164.8
4082,20250707,14,1,8,176130,7346,1983,545,30550.35,1733360.11
4083,20251010,19,3,9,74886,1763,207,39,12157.3,142619.52
4084,20250428,12,1,22,36596,1933,429,95,13006.59,305084.55
4085,20250328,15,1,11,196599,5673,1272,118,34164.28,133842.46
4086,20251107,12,2,10,217544,8885,2385,659,53575.12,1435375.42
4087,20250715,11,4,22,203415,3842,440,58,77002.26,256655.06
4088,20250311,18,6,25,239335,5800,725,102,89011.5,140994.18
4089,20250403,7,2,7,139389,8151,804,153,46954.89,663331.19
4090,20250809,15,4,3,73856,3824,578,51,7565.39,120907.47
4091,20251024,6,6,1,127024,6142,1219,345,39300.37,1459380.22
4092,20250624,4,5,6,234681,2750,685,177,45927.2,741263.45
4093,20250525,12,1,14,215663,13101,3459,774,45907.43,962506.02
4094,20250726,14,3,30,105189,4388,926,241,9742.93,813383.09
4095,20250917,4,1,8,54295,1586,169,19,12113.17,85623.67
4096,20251212,3,6,6,237650,5370,1307,256,21870.15,843112.78
4097,20250207,16,3,24,88372,6869,1494,179,27723.28,270921.04
4098,20250423,7,2,2,53683,3675,519,111,8732.47,354893.83
4099,20251227,13,5,11,63291,3966,994,183,18056.6,723532.19
4100,20250120,1,1,8,154776,8582,2369,135,39328.24,267470.83
4101,20251115,20,1,19,130415,4067,847,135,42899.0,255826.96
4102,20251214,6,5,2,171925,9640,2600,382,67888.55,741006.63
4103,20251028,20,4,28,33719,1410,361,30,3072.92,84251.96
4104,20250808,6,1,13,54685,1004,267,34,14353.9,133788.12
4105,20251019,15,1,27,15312,573,33,8,1807.54,20899.9
4106,20250111,7,2,3,173518,10293,1089,165,47760.14,666739.59
4107,20251008,15,4,16,212352,2903,329,31,23713.12,54074.32
4108,20250522,1,3,13,97596,6132,1626,171,18704.85,370098.26
4109,20251112,17,4,23,138951,1696,444,25,36034.66,68584.76
4110,20250607,18,4,25,18014,1253,176,43,4565.53,203614.79
